Query_number,Document_ID,Cluster_ID,Similarity
2136,output_327928.txt,655,0.5851239
2136,output_204338.txt,32,0.5738769
2136,output_369433.txt,83,0.56899035
2137,output_69437.txt,265,0.63544273
2137,output_163418.txt,265,0.5986228
2137,output_345454.txt,265,0.5966742
2137,output_346162.txt,265,0.5959353
2137,output_410510.txt,265,0.59561974
2137,output_268951.txt,265,0.5905386
2137,output_365765.txt,265,0.5868015
2137,output_473972.txt,265,0.586526
2137,output_456033.txt,265,0.5748748
2137,output_55433.txt,265,0.5667652
2138,output_334041.txt,1,0.598616
2138,output_254154.txt,1,0.5547322
2138,output_88082.txt,1,0.5476829
2138,output_129770.txt,1,0.5346135
2138,output_149154.txt,1,0.5336232
2138,output_223865.txt,1,0.52531385
2138,output_52370.txt,1,0.5214003
2138,output_482028.txt,1,0.51336133
2138,output_279676.txt,1,0.5115034
2138,output_372655.txt,582,0.5097303
2139,output_291203.txt,339,0.6849209
2139,output_340588.txt,339,0.66523415
2139,output_454371.txt,339,0.66296244
2139,output_203901.txt,339,0.6606801
2139,output_341835.txt,339,0.6424422
2139,output_154214.txt,339,0.634606
2139,output_426209.txt,339,0.6271715
2139,output_271448.txt,339,0.62576276
2139,output_224157.txt,339,0.61612606
2139,output_236391.txt,339,0.61405265
2140,output_450842.txt,143,0.5946076
2140,output_454960.txt,143,0.59146166
2140,output_374139.txt,143,0.5606222
2140,output_167627.txt,355,0.54062647
2140,output_217536.txt,355,0.51983875
2140,output_21287.txt,143,0.5148419
2140,output_290475.txt,574,0.50855863
2140,output_332271.txt,355,0.503975
2140,output_67519.txt,143,0.49506527
2140,output_32374.txt,355,0.49464762
2141,output_154344.txt,705,0.73347276
2141,output_97856.txt,120,0.6633159
2141,output_345687.txt,120,0.6602863
2141,output_147468.txt,120,0.6200006
2141,output_467305.txt,120,0.56711316
2141,output_33335.txt,120,0.54444706
2141,output_89901.txt,120,0.5435524
2141,output_248221.txt,120,0.5328102
2141,output_104525.txt,120,0.53036565
2141,output_366510.txt,120,0.52993494
2142,output_263114.txt,658,0.7371795
2142,output_87536.txt,658,0.72649443
2142,output_271791.txt,658,0.7110522
2142,output_374711.txt,658,0.70705235
2142,output_309694.txt,658,0.6878423
2142,output_6581.txt,658,0.67966795
2142,output_159192.txt,658,0.671477
2142,output_165553.txt,658,0.6706574
2142,output_245039.txt,658,0.6706574
2142,output_73319.txt,658,0.625787
2143,output_491073.txt,275,0.6417599
2143,output_277743.txt,359,0.63924664
2143,output_272160.txt,275,0.6387669
2143,output_479374.txt,275,0.6204613
2143,output_380891.txt,275,0.6034889
2143,output_290467.txt,275,0.56813985
2143,output_211606.txt,321,0.5641625
2143,output_346563.txt,359,0.5636968
2143,output_98361.txt,359,0.55659544
2143,output_244101.txt,275,0.5398307
2144,output_444636.txt,12,0.64048445
2144,output_267272.txt,124,0.57546294
2144,output_283622.txt,12,0.54738057
2144,output_42661.txt,124,0.5402827
2144,output_152450.txt,12,0.51137674
2144,output_184054.txt,536,0.51096916
2144,output_389878.txt,123,0.50393826
2144,output_259509.txt,12,0.46354502
2144,output_438297.txt,542,0.4581777
2144,output_184518.txt,542,0.4546286
2145,output_365142.txt,139,0.73398304
2145,output_186574.txt,139,0.71021783
2145,output_141356.txt,139,0.70641315
2145,output_383316.txt,139,0.70410407
2145,output_395600.txt,139,0.6907714
2145,output_90991.txt,139,0.69069135
2145,output_33790.txt,139,0.6891056
2145,output_439467.txt,139,0.6891056
2145,output_296141.txt,139,0.68875384
2145,output_311075.txt,139,0.6873301
2146,output_463456.txt,673,0.48053268
2146,output_288834.txt,673,0.47830915
2146,output_334313.txt,673,0.4652237
2146,output_103811.txt,673,0.46502686
2146,output_259849.txt,673,0.4629415
2146,output_301419.txt,673,0.46181652
2146,output_62353.txt,673,0.46013623
2146,output_402636.txt,673,0.45977554
2146,output_464669.txt,673,0.448744
2146,output_6236.txt,673,0.44745362
2147,output_328601.txt,371,0.6093405
2147,output_246330.txt,405,0.585811
2147,output_327761.txt,371,0.5815321
2147,output_342306.txt,695,0.57102334
2147,output_124098.txt,371,0.5619848
2147,output_493164.txt,371,0.54401636
2147,output_226494.txt,371,0.537277
2147,output_134869.txt,371,0.53103673
2147,output_248410.txt,371,0.5237292
2147,output_121395.txt,371,0.52355343
2148,output_387911.txt,272,0.5556843
2148,output_76432.txt,126,0.506724
2148,output_138610.txt,272,0.5041333
2148,output_198915.txt,272,0.5000603
2148,output_4461.txt,473,0.49110848
2148,output_103055.txt,473,0.49015945
2148,output_361932.txt,272,0.48385322
2148,output_349426.txt,361,0.4821387
2148,output_355398.txt,272,0.47398025
2148,output_75026.txt,473,0.4630591
2149,output_152244.txt,491,0.64718366
2149,output_452603.txt,580,0.6047497
2149,output_285896.txt,580,0.5516718
2149,output_163035.txt,580,0.53919214
2149,output_368717.txt,126,0.5076127
2149,output_161569.txt,580,0.5055834
2149,output_100198.txt,560,0.49849385
2149,output_240550.txt,213,0.4897743
2149,output_121541.txt,213,0.4778802
2149,output_38275.txt,380,0.47533485
2150,output_160674.txt,660,0.6015232
2150,output_432835.txt,660,0.5653583
2150,output_395373.txt,660,0.5567994
2150,output_456116.txt,306,0.5567317
2150,output_225946.txt,660,0.5555514
2150,output_249750.txt,660,0.554691
2150,output_30384.txt,660,0.5482953
2150,output_486494.txt,660,0.547814
2150,output_37936.txt,660,0.547814
2150,output_226877.txt,660,0.5457077
2151,output_14815.txt,641,0.57088023
2151,output_448457.txt,641,0.50584173
2151,output_89996.txt,641,0.503124
2151,output_451760.txt,641,0.5023832
2151,output_496777.txt,641,0.4920539
2151,output_218597.txt,641,0.4888063
2151,output_407916.txt,304,0.48535645
2151,output_106561.txt,641,0.47513464
2151,output_501137.txt,104,0.47333267
2151,output_338760.txt,641,0.4718827
2152,output_480616.txt,390,0.50959635
2152,output_152668.txt,390,0.50289345
2152,output_269883.txt,390,0.5027658
2152,output_340274.txt,390,0.49783835
2152,output_291129.txt,390,0.4963668
2152,output_342843.txt,390,0.49476987
2152,output_82841.txt,390,0.49474162
2152,output_197244.txt,390,0.49296468
2152,output_460331.txt,390,0.48845875
2152,output_193228.txt,390,0.48617962
2153,output_341447.txt,534,0.6873416
2153,output_343184.txt,456,0.49311322
2153,output_244420.txt,125,0.46729288
2153,output_58398.txt,534,0.44101566
2153,output_148299.txt,126,0.44035977
2153,output_451523.txt,491,0.42657942
2153,output_12999.txt,126,0.41703725
2153,output_69733.txt,676,0.4077257
2153,output_153990.txt,456,0.4062382
2153,output_76103.txt,456,0.4003983
2154,output_246386.txt,342,0.5504057
2154,output_194890.txt,342,0.50790113
2154,output_113156.txt,342,0.50103176
2154,output_58881.txt,32,0.4776528
2154,output_140035.txt,342,0.4715985
2154,output_88746.txt,204,0.4509948
2154,output_406414.txt,32,0.4311356
2154,output_464437.txt,342,0.42964643
2154,output_410694.txt,547,0.40758532
2154,output_65757.txt,490,0.40629023
2155,output_225209.txt,500,0.5702677
2155,output_53339.txt,500,0.52157164
2155,output_299134.txt,500,0.5008203
2155,output_236078.txt,74,0.4861649
2155,output_251108.txt,430,0.47468507
2155,output_76650.txt,430,0.47422883
2155,output_183783.txt,500,0.47061887
2155,output_169546.txt,430,0.4701864
2155,output_101741.txt,430,0.46024072
2155,output_397473.txt,430,0.4540885
2156,output_275976.txt,694,0.6286609
2156,output_88185.txt,694,0.61487526
2156,output_296977.txt,694,0.5747398
2156,output_226982.txt,476,0.5732895
2156,output_181224.txt,694,0.5492113
2156,output_111736.txt,694,0.54899836
2156,output_343186.txt,694,0.53302103
2156,output_60091.txt,170,0.5316854
2156,output_263099.txt,476,0.52945065
2156,output_393449.txt,694,0.5270518
2157,output_194306.txt,125,0.7378615
2157,output_315425.txt,676,0.6763061
2157,output_5315.txt,676,0.54978323
2157,output_381728.txt,125,0.47139668
2157,output_124661.txt,456,0.4651406
2157,output_438008.txt,21,0.46167397
2157,output_378919.txt,125,0.45186937
2157,output_72538.txt,456,0.42898262
2157,output_290644.txt,676,0.4279937
2157,output_195316.txt,125,0.42788917
2158,output_436957.txt,523,0.65863377
2158,output_102390.txt,523,0.65209997
2158,output_153327.txt,523,0.6514689
2158,output_253776.txt,523,0.6470432
2158,output_75801.txt,523,0.6282613
2158,output_388330.txt,523,0.62497497
2158,output_183180.txt,523,0.6234422
2158,output_58711.txt,523,0.6201824
2158,output_149799.txt,523,0.6155281
2158,output_466877.txt,523,0.6065363
2159,output_376089.txt,371,0.6301539
2159,output_296583.txt,371,0.6042788
2159,output_86593.txt,31,0.6031301
2159,output_487121.txt,371,0.572759
2159,output_132408.txt,31,0.57047236
2159,output_359666.txt,371,0.5634283
2159,output_495608.txt,371,0.5634283
2159,output_37560.txt,371,0.5490316
2159,output_103813.txt,495,0.5459988
2159,output_451599.txt,495,0.5159476
2160,output_39450.txt,590,0.6526425
2160,output_367580.txt,590,0.6398041
2160,output_303046.txt,590,0.6328054
2160,output_370363.txt,590,0.62931347
2160,output_357444.txt,590,0.60948753
2160,output_274954.txt,590,0.6013615
2160,output_358405.txt,590,0.6007891
2160,output_286566.txt,590,0.59370637
2160,output_354123.txt,590,0.59295905
2160,output_473899.txt,590,0.58462507
2161,output_160244.txt,275,0.5881414
2161,output_22930.txt,536,0.5482076
2161,output_201134.txt,275,0.53365266
2161,output_463151.txt,536,0.5324601
2161,output_468422.txt,536,0.5177156
2161,output_355678.txt,621,0.51739115
2161,output_94381.txt,536,0.50948346
2161,output_78419.txt,658,0.500074
2161,output_339305.txt,532,0.4940949
2161,output_223275.txt,275,0.49334574
2162,output_303580.txt,120,0.6027223
2162,output_304797.txt,522,0.5417931
2162,output_97856.txt,120,0.52682793
2162,output_428246.txt,120,0.5245685
2162,output_369288.txt,78,0.51066124
2162,output_345687.txt,120,0.50462925
2162,output_52902.txt,350,0.49368536
2162,output_446317.txt,454,0.49290776
2162,output_135435.txt,522,0.49288946
2162,output_106089.txt,523,0.49138665
2163,output_427106.txt,368,0.523204
2163,output_7192.txt,183,0.5086688
2163,output_135766.txt,22,0.4849685
2163,output_439126.txt,702,0.47735596
2163,output_154275.txt,19,0.4723733
2163,output_404967.txt,19,0.46885967
2163,output_80212.txt,19,0.46038955
2163,output_372078.txt,19,0.45671856
2163,output_318610.txt,19,0.452734
2163,output_82846.txt,702,0.45265216
2164,output_235852.txt,144,0.65277016
2164,output_450177.txt,144,0.6501746
2164,output_11453.txt,144,0.5779115
2164,output_294683.txt,144,0.53164285
2164,output_56406.txt,144,0.52949536
2164,output_243654.txt,144,0.5285703
2164,output_206047.txt,144,0.5246672
2164,output_115076.txt,144,0.5246241
2164,output_432186.txt,144,0.52128696
2164,output_128857.txt,144,0.5196434
2165,output_424099.txt,605,0.7514024
2165,output_52652.txt,605,0.7159991
2165,output_121854.txt,605,0.70559657
2165,output_244040.txt,605,0.69103336
2165,output_296979.txt,605,0.68030965
2165,output_395851.txt,605,0.67375994
2165,output_383973.txt,605,0.6601645
2165,output_53903.txt,605,0.65065897
2165,output_316926.txt,605,0.6442519
2165,output_65564.txt,605,0.64049196
2166,output_371553.txt,341,0.66890013
2166,output_388618.txt,341,0.6655628
2166,output_130032.txt,341,0.6629803
2166,output_57408.txt,341,0.63913494
2166,output_403801.txt,341,0.6212066
2166,output_494044.txt,196,0.5700157
2166,output_412104.txt,6,0.55719423
2166,output_140171.txt,6,0.533765
2166,output_441644.txt,6,0.5197775
2166,output_319522.txt,341,0.4961586
2167,output_377635.txt,430,0.7016251
2167,output_381333.txt,430,0.63588744
2167,output_316278.txt,430,0.6301584
2167,output_237493.txt,430,0.6229031
2167,output_140797.txt,430,0.6115097
2167,output_432257.txt,430,0.610931
2167,output_33090.txt,430,0.61069626
2167,output_39327.txt,430,0.6084322
2167,output_142975.txt,430,0.6000457
2167,output_395437.txt,430,0.5851898
2168,output_377803.txt,80,0.57898813
2168,output_351174.txt,80,0.56023115
2168,output_322297.txt,80,0.55388623
2168,output_54434.txt,80,0.5431
2168,output_342150.txt,80,0.5378531
2168,output_457378.txt,80,0.53352994
2168,output_128428.txt,80,0.52705264
2168,output_261449.txt,80,0.5176759
2168,output_130432.txt,80,0.5175862
2168,output_256394.txt,80,0.5135113
2169,output_296156.txt,495,0.5151956
2169,output_194177.txt,658,0.50344694
2169,output_133633.txt,456,0.49846753
2169,output_439825.txt,658,0.48892424
2169,output_352635.txt,658,0.48592082
2169,output_138550.txt,188,0.46054685
2169,output_343285.txt,668,0.4548931
2169,output_210415.txt,668,0.4419112
2169,output_389371.txt,21,0.4404674
2169,output_175386.txt,658,0.43820432
2170,output_293628.txt,38,0.5304404
2170,output_198385.txt,291,0.5098002
2170,output_331686.txt,38,0.50975394
2170,output_131180.txt,38,0.50646067
2170,output_158835.txt,38,0.5064417
2170,output_464603.txt,289,0.4842421
2170,output_251936.txt,495,0.48173872
2170,output_344536.txt,38,0.48065275
2170,output_190428.txt,38,0.47706956
2170,output_172120.txt,38,0.47578683
2171,output_243052.txt,549,0.7326862
2171,output_347914.txt,549,0.73155344
2171,output_73417.txt,549,0.6889102
2171,output_202292.txt,549,0.68311524
2171,output_328989.txt,549,0.6789386
2171,output_320175.txt,12,0.6732397
2171,output_86485.txt,549,0.67307556
2171,output_148874.txt,549,0.66648304
2171,output_184611.txt,549,0.6610132
2171,output_491683.txt,12,0.6606494
2172,output_187087.txt,430,0.5802424
2172,output_349051.txt,430,0.5640391
2172,output_132431.txt,430,0.5233
2172,output_454832.txt,497,0.51471996
2172,output_107185.txt,430,0.5116149
2172,output_122487.txt,430,0.50933546
2172,output_108750.txt,247,0.50738865
2172,output_330050.txt,247,0.5072514
2172,output_456499.txt,430,0.50302625
2172,output_102298.txt,430,0.50134254
2173,output_266078.txt,542,0.6019854
2173,output_206673.txt,542,0.5960175
2173,output_487191.txt,542,0.57566094
2173,output_6317.txt,542,0.5706885
2173,output_309994.txt,550,0.56623304
2173,output_60026.txt,542,0.5620707
2173,output_346539.txt,542,0.5497459
2173,output_154667.txt,542,0.5481502
2173,output_158627.txt,542,0.5373727
2173,output_280243.txt,542,0.5279864
2174,output_82475.txt,573,0.5774805
2174,output_465131.txt,22,0.4716905
2174,output_362260.txt,22,0.4716905
2174,output_239402.txt,147,0.47020513
2174,output_92234.txt,22,0.46540082
2174,output_160223.txt,702,0.46527785
2174,output_281017.txt,147,0.46006972
2174,output_320237.txt,147,0.45619255
2174,output_139896.txt,147,0.45448884
2174,output_210493.txt,22,0.45241755
2175,output_327480.txt,340,0.660051
2175,output_268392.txt,706,0.6414393
2175,output_26781.txt,706,0.520853
2175,output_287.txt,153,0.51355135
2175,output_493495.txt,90,0.5114964
2175,output_88040.txt,706,0.5109395
2175,output_396334.txt,227,0.48827583
2175,output_7019.txt,706,0.48823875
2175,output_36361.txt,706,0.4847011
2175,output_331271.txt,340,0.48379505
2176,output_376484.txt,298,0.495929
2176,output_411195.txt,298,0.48288155
2176,output_227838.txt,125,0.45645377
2176,output_23930.txt,125,0.39787662
2176,output_248660.txt,126,0.39454854
2176,output_422618.txt,125,0.38702977
2176,output_380150.txt,125,0.3813619
2176,output_460169.txt,125,0.3747397
2176,output_386223.txt,491,0.37141263
2176,output_374867.txt,115,0.36869925
2177,output_447293.txt,456,0.53320825
2177,output_306360.txt,491,0.4555754
2177,output_50552.txt,141,0.44344676
2177,output_384606.txt,469,0.4313213
2177,output_363428.txt,141,0.4204504
2177,output_399324.txt,131,0.41125557
2177,output_329335.txt,491,0.39842862
2177,output_72959.txt,456,0.3851618
2177,output_343543.txt,456,0.3845011
2177,output_131687.txt,469,0.37653673
2178,output_73944.txt,180,0.56385595
2178,output_389201.txt,520,0.5417676
2178,output_430987.txt,180,0.5046985
2178,output_491259.txt,180,0.48503608
2178,output_177683.txt,180,0.48038453
2178,output_282758.txt,125,0.47185275
2178,output_451751.txt,180,0.46329904
2178,output_417257.txt,125,0.46276498
2178,output_138852.txt,180,0.45719302
2178,output_117353.txt,180,0.44979602
2179,output_256647.txt,199,0.6149237
2179,output_215743.txt,199,0.5690939
2179,output_461298.txt,199,0.5690315
2179,output_402189.txt,199,0.5561857
2179,output_215273.txt,199,0.5524144
2179,output_45609.txt,199,0.55178523
2179,output_481443.txt,199,0.55122685
2179,output_290946.txt,199,0.54881847
2179,output_229735.txt,199,0.54118633
2179,output_56248.txt,199,0.53784806
2180,output_137715.txt,430,0.6680944
2180,output_299175.txt,430,0.6642225
2180,output_216207.txt,430,0.6618433
2180,output_41736.txt,430,0.6503794
2180,output_496741.txt,430,0.6137216
2180,output_382591.txt,430,0.59713167
2180,output_458926.txt,53,0.5809514
2180,output_142111.txt,430,0.57161796
2180,output_255928.txt,53,0.55570346
2180,output_194758.txt,262,0.55319536
2181,output_365659.txt,76,0.4769768
2181,output_474811.txt,561,0.45911932
